Num_Acc,an,mois,jour,lum,agg,int,atm,col,senc,catv,occutc,obs,obsm,manv,catu,secu,catr,circ,nbv,prof,lartpc,larrout,surf,infra,situ,nb_veh,grav_simpl,Homme,Femme,Arrière,Autre_x,Avant,Conducteur,Autre_y,Inconnu,Loisirs,Professionnel,Travail,Adulte,Enfant,Jeune,Senior,choc_avant,choc_arriere,choc_lateral,choc_multiple,grav_order_max,heure,minute
200900032365,9,11,18,5,2,2,1.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,1,-1,4.0,0.0,1.0,1.0,0.0,70.0,1,0.0,1.0,2,2,2,2,0,0,0,4,2,0,0,2,0,0,0,4,0,1,0,0,0,2,18,55
201200006413,12,10,20,3,2,1,1.0,3.0,0.0,7.0,0.0,0.0,2.0,15.0,1,1,3.0,2.0,2.0,1.0,120.0,120.0,1,0.0,1.0,2,1,4,0,0,0,0,4,0,0,4,0,0,0,0,2,2,0,1,0,0,2,19,45
200800050242,8,9,2,1,2,3,1.0,3.0,0.0,7.0,0.0,0.0,2.0,1.0,1,-1,4.0,2.0,2.0,1.0,0.0,0.0,1,0.0,1.0,2,2,4,0,0,0,0,4,0,0,4,0,0,0,0,2,2,1,0,0,0,2,13,10
201600015632,16,9,30,5,2,3,1.0,3.0,2.0,7.0,0.0,0.0,2.0,0.0,1,1,2.0,0.0,0.0,4.0,50.0,50.0,1,0.0,0.0,2,2,6,0,0,0,2,4,0,0,4,0,2,2,0,4,0,1,1,0,0,2,19,0
200600021825,6,4,29,1,2,2,1.0,3.0,0.0,7.0,0.0,0.0,2.0,15.0,1,1,2.0,2.0,2.0,1.0,0.0,70.0,1,5.0,1.0,2,2,2,4,0,0,2,4,0,2,4,0,0,2,0,0,4,1,0,1,0,2,18,40
201000054233,10,6,6,1,2,2,1.0,7.0,0.0,30.0,0.0,16.0,0.0,1.0,1,2,4.0,2.0,2.0,1.0,0.0,51.0,1,0.0,1.0,1,2,2,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,0,1,0,2,13,15
201200020224,12,1,9,1,1,1,1.0,3.0,0.0,7.0,0.0,0.0,2.0,15.0,1,1,3.0,2.0,2.0,0.0,0.0,0.0,1,0.0,1.0,2,1,2,2,0,0,0,4,0,0,2,0,2,2,0,0,2,1,1,0,0,3,14,30
201400021526,14,9,17,1,1,3,1.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,1,1,3.0,2.0,2.0,1.0,0.0,0.0,1,0.0,0.0,2,1,4,0,0,0,0,4,0,2,2,0,0,0,0,4,0,0,0,0,0,2,11,35
201200056632,12,10,3,1,2,1,1.0,6.0,0.0,7.0,0.0,0.0,1.0,20.0,1,1,4.0,2.0,3.0,1.0,0.0,100.0,1,0.0,1.0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,2,9,5
201700053242,17,7,4,1,2,2,1.0,3.0,1.0,10.0,0.0,0.0,2.0,1.0,1,-1,4.0,2.0,5.0,1.0,0.0,140.0,1,0.0,1.0,2,1,4,2,0,0,2,4,4,0,0,2,0,6,0,0,0,1,0,1,0,2,13,0
200600010155,6,2,25,1,1,3,1.0,1.0,0.0,7.0,0.0,0.0,2.0,1.0,1,1,2.0,2.0,2.0,3.0,0.0,100.0,1,0.0,1.0,2,2,2,2,0,0,0,4,0,0,0,4,0,2,0,2,0,1,1,0,0,2,10,55
200700003829,7,1,25,1,2,3,1.0,2.0,0.0,7.0,0.0,0.0,2.0,15.0,1,1,4.0,1.0,1.0,1.0,0.0,70.0,0,0.0,1.0,2,1,4,0,0,0,0,4,0,0,4,0,0,4,0,0,0,1,1,0,0,2,15,40
201000004311,10,4,9,1,2,1,1.0,1.0,0.0,33.0,0.0,0.0,2.0,1.0,1,2,4.0,2.0,2.0,1.0,0.0,59.0,1,0.0,1.0,2,3,4,0,0,0,0,4,4,0,0,0,0,2,0,2,0,1,0,0,0,3,18,15
201500020136,15,6,5,1,2,1,1.0,4.0,0.0,33.0,0.0,0.0,2.0,23.0,1,2,3.0,2.0,2.0,1.0,0.0,0.0,1,0.0,1.0,3,1,9,0,0,0,0,9,6,3,0,0,0,9,0,0,0,1,1,0,0,2,18,25
201400009324,14,2,1,5,1,1,1.0,1.0,0.0,7.0,0.0,0.0,2.0,1.0,1,-1,4.0,2.0,2.0,1.0,0.0,38.0,0,0.0,1.0,2,1,2,2,0,0,0,4,0,0,4,0,0,0,2,0,2,1,0,0,0,2,19,15
200600007430,6,2,22,1,2,1,1.0,1.0,0.0,7.0,0.0,3.0,0.0,13.0,1,1,3.0,3.0,2.0,2.0,0.0,28.0,1,0.0,1.0,2,3,0,12,6,0,2,4,0,8,2,0,2,0,4,6,2,1,0,0,0,3,17,25
201000046992,10,9,30,1,2,2,1.0,4.0,0.0,7.0,0.0,0.0,2.0,1.0,1,1,2.0,2.0,4.0,1.0,20.0,20.0,1,0.0,1.0,4,2,8,8,0,0,0,16,0,12,0,4,0,12,0,4,0,1,1,0,0,2,14,0
200600008857,6,2,23,1,2,3,1.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,1,1,3.0,2.0,4.0,1.0,0.0,120.0,1,0.0,1.0,2,2,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,2,12,15
200500056102,5,9,26,1,2,1,1.0,1.0,0.0,7.0,0.0,0.0,2.0,11.0,1,1,3.0,3.0,2.0,1.0,0.0,50.0,1,5.0,1.0,2,1,2,2,0,0,0,4,0,4,0,0,0,0,0,0,4,1,0,0,0,2,14,0
200700012621,7,3,3,1,2,1,2.0,2.0,0.0,31.0,0.0,0.0,2.0,1.0,1,2,3.0,2.0,2.0,2.0,0.0,64.0,1,0.0,1.0,2,3,4,0,0,0,0,4,0,0,2,0,2,0,0,4,0,1,1,0,0,3,13,25
201200014678,12,1,25,5,2,2,1.0,3.0,0.0,7.0,0.0,0.0,0.0,1.0,1,1,4.0,0.0,2.0,1.0,0.0,0.0,1,0.0,0.0,2,2,2,0,0,0,0,2,2,0,0,0,0,0,0,2,0,1,0,1,0,2,0,40
201200056688,12,11,21,2,2,2,8.0,6.0,0.0,7.0,0.0,0.0,2.0,1.0,1,1,4.0,2.0,2.0,1.0,15.0,140.0,1,0.0,1.0,2,1,4,2,0,2,0,4,0,0,2,0,4,4,2,0,0,1,0,0,0,2,18,10
200900025815,9,6,10,1,2,9,3.0,6.0,0.0,7.0,0.0,1.0,1.0,1.0,3,-1,6.0,0.0,1.0,1.0,0.0,35.0,1,6.0,1.0,1,2,2,0,0,1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,2,18,10
201600054729,16,11,17,1,2,3,1.0,6.0,1.0,7.0,0.0,0.0,1.0,1.0,1,1,4.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1.0,2,1,2,4,0,2,0,4,2,0,2,2,0,4,0,2,0,1,0,0,0,2,8,50
201300039995,13,12,8,5,2,1,1.0,6.0,0.0,7.0,0.0,3.0,0.0,1.0,1,1,4.0,1.0,1.0,1.0,0.0,45.0,1,0.0,1.0,1,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2,21,20
200700000148,7,1,28,5,1,1,2.0,6.0,0.0,7.0,0.0,2.0,0.0,0.0,1,-1,3.0,2.0,2.0,1.0,62.0,0.0,1,0.0,0.0,1,3,1,4,3,1,0,1,1,4,0,0,0,3,2,0,0,1,0,0,0,3,5,0
201100060458,11,5,7,1,2,1,1.0,6.0,0.0,37.0,10.0,0.0,2.0,2.0,1,1,4.0,1.0,2.0,1.0,20.0,55.0,1,0.0,1.0,2,1,2,2,0,2,0,2,0,0,2,2,0,2,0,0,2,1,1,0,0,2,9,30
201400047565,14,9,5,1,1,1,1.0,2.0,0.0,7.0,0.0,0.0,2.0,0.0,1,1,1.0,1.0,5.0,1.0,25.0,175.0,1,2.0,1.0,2,3,0,4,0,0,0,4,0,4,0,0,0,2,0,2,0,1,1,0,0,3,16,45
201100033785,11,6,14,1,2,2,1.0,3.0,0.0,7.0,0.0,0.0,2.0,1.0,1,-1,3.0,2.0,3.0,2.0,0.0,0.0,1,0.0,1.0,2,1,2,4,2,0,0,4,0,6,0,0,0,4,2,0,0,1,0,0,0,2,11,45
201700034615,17,8,2,1,2,2,1.0,2.0,1.0,7.0,0.0,0.0,2.0,15.0,1,1,4.0,2.0,2.0,1.0,0.0,0.0,1,0.0,1.0,2,1,2,2,0,0,0,4,0,2,2,0,0,2,0,2,0,1,1,0,0,2,17,20
200500074914,5,11,29,5,2,1,1.0,3.0,0.0,7.0,0.0,0.0,2.0,11.0,1,1,4.0,1.0,3.0,1.0,0.0,90.0,1,0.0,1.0,2,1,4,0,0,0,0,4,0,0,2,2,0,2,0,2,0,1,0,0,0,2,20,40
200500050458,5,8,10,1,2,1,1.0,6.0,0.0,7.0,0.0,0.0,1.0,4.0,1,1,4.0,1.0,2.0,1.0,0.0,100.0,1,0.0,1.0,1,1,2,0,0,1,0,1,0,0,2,0,0,0,0,0,2,0,1,0,0,3,17,30
201000059290,10,5,31,1,1,1,1.0,6.0,0.0,7.0,0.0,4.0,0.0,1.0,1,1,1.0,1.0,3.0,1.0,15.0,130.0,1,0.0,2.0,1,3,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,3,12,30
200500032278,5,6,26,1,2,1,1.0,3.0,0.0,7.0,0.0,0.0,2.0,15.0,1,-1,4.0,2.0,2.0,0.0,0.0,0.0,1,0.0,1.0,2,1,6,0,0,0,2,4,0,6,0,0,0,0,4,0,2,1,1,0,0,2,16,50
201400008170,14,2,10,3,1,1,1.0,3.0,0.0,7.0,0.0,0.0,2.0,1.0,1,1,3.0,2.0,2.0,1.0,0.0,75.0,1,0.0,0.0,2,2,4,0,0,0,0,4,2,0,2,0,0,2,0,2,0,1,0,1,0,3,18,45
201600055587,16,8,30,1,2,1,1.0,7.0,1.0,32.0,0.0,0.0,9.0,1.0,1,2,4.0,1.0,2.0,1.0,0.0,0.0,1,0.0,1.0,1,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,7,30
200900026538,9,6,27,1,2,2,1.0,6.0,1.0,30.0,0.0,0.0,1.0,15.0,3,-1,4.0,2.0,5.0,1.0,0.0,225.0,1,0.0,1.0,1,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,13,55
201200054520,12,11,4,5,2,5,1.0,3.0,0.0,7.0,0.0,0.0,2.0,15.0,1,1,4.0,1.0,3.0,1.0,30.0,127.0,1,0.0,1.0,2,1,4,0,0,0,0,4,2,0,0,0,2,2,0,2,0,0,0,1,0,2,22,35
200900019388,9,4,29,1,2,1,2.0,6.0,0.0,7.0,0.0,0.0,1.0,1.0,1,1,4.0,2.0,5.0,1.0,0.0,160.0,1,0.0,1.0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,2,12,50
200500037184,5,6,14,1,1,1,1.0,4.0,0.0,7.0,0.0,0.0,2.0,23.0,1,1,1.0,1.0,4.0,1.0,15.0,280.0,1,0.0,1.0,3,1,3,6,0,0,0,9,3,0,0,0,6,3,0,3,3,1,1,0,0,2,18,0
201600031629,16,6,4,1,1,1,1.0,4.0,0.0,7.0,0.0,0.0,2.0,1.0,1,1,4.0,2.0,2.0,1.0,0.0,40.0,1,0.0,1.0,3,2,9,0,0,0,0,9,0,9,0,0,0,3,0,3,3,1,1,0,0,2,16,25
201600037580,16,11,18,5,2,3,1.0,3.0,0.0,7.0,0.0,0.0,2.0,1.0,1,1,4.0,3.0,1.0,1.0,0.0,0.0,1,0.0,1.0,2,2,2,2,0,0,0,4,0,0,2,0,2,2,0,2,0,1,0,1,0,2,22,50
201200017651,12,3,26,1,1,1,1.0,1.0,0.0,7.0,0.0,0.0,2.0,1.0,1,1,4.0,0.0,0.0,0.0,0.0,35.0,1,0.0,1.0,2,2,0,4,0,0,0,4,2,0,2,0,0,2,0,0,2,1,0,0,0,2,14,30
201100061377,11,11,2,5,2,5,1.0,6.0,1.0,7.0,0.0,0.0,1.0,1.0,3,-1,4.0,0.0,0.0,1.0,0.0,61.0,1,0.0,1.0,1,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,23,35
200800024595,8,5,27,1,2,1,3.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,1,2,4.0,2.0,2.0,1.0,0.0,70.0,1,0.0,1.0,2,2,2,2,0,0,0,4,0,2,0,0,2,2,0,2,0,1,1,0,0,2,17,45
201500023610,15,6,19,1,2,2,1.0,6.0,0.0,1.0,0.0,0.0,0.0,15.0,1,2,4.0,3.0,5.0,1.0,100.0,820.0,1,0.0,1.0,2,3,2,2,0,0,0,4,0,4,0,0,0,0,0,0,4,1,1,0,0,3,9,45
201200008943,12,2,25,1,1,1,1.0,6.0,0.0,7.0,0.0,3.0,0.0,14.0,1,-1,3.0,2.0,2.0,0.0,0.0,0.0,1,2.0,3.0,1,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,3,19,30
201100049485,11,4,26,1,2,3,1.0,3.0,0.0,7.0,0.0,0.0,2.0,1.0,1,1,3.0,2.0,1.0,1.0,0.0,0.0,1,0.0,1.0,2,2,2,4,0,0,2,4,0,0,2,4,0,2,0,4,0,1,0,1,0,2,18,0
200500071656,5,11,2,3,1,1,1.0,1.0,0.0,7.0,0.0,0.0,2.0,13.0,1,1,2.0,2.0,2.0,2.0,0.0,70.0,1,0.0,1.0,2,3,4,0,0,0,0,4,0,0,4,0,0,2,0,0,2,1,0,0,0,3,18,30
201400030202,14,8,18,1,2,1,1.0,6.0,0.0,7.0,0.0,0.0,1.0,0.0,1,1,3.0,2.0,2.0,1.0,0.0,87.0,1,0.0,1.0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,2,20,0
200600014843,6,3,14,1,2,1,1.0,6.0,0.0,7.0,0.0,0.0,1.0,2.0,1,1,4.0,2.0,4.0,1.0,20.0,120.0,1,0.0,1.0,1,1,2,0,0,1,0,1,0,0,2,0,0,0,1,1,0,1,0,0,0,3,8,0
200900015519,9,4,14,5,1,6,1.0,7.0,0.0,31.0,0.0,12.0,0.0,0.0,1,2,3.0,0.0,2.0,1.0,55.0,47.0,1,5.0,4.0,1,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,30
200700011319,7,2,14,3,1,1,1.0,4.0,0.0,7.0,0.0,0.0,0.0,2.0,1,1,2.0,3.0,4.0,1.0,25.0,140.0,1,0.0,1.0,4,1,8,12,0,4,0,16,0,4,12,0,4,20,0,0,0,1,1,0,0,2,18,35
201300007972,13,3,7,3,1,1,1.0,6.0,0.0,7.0,0.0,0.0,1.0,1.0,1,1,2.0,3.0,0.0,0.0,0.0,140.0,1,0.0,1.0,1,1,2,0,0,1,0,1,0,0,2,0,0,0,0,1,1,1,0,0,0,4,20,0
200700016852,7,3,5,1,2,1,1.0,3.0,0.0,7.0,0.0,0.0,9.0,15.0,1,1,3.0,2.0,4.0,1.0,25.0,130.0,1,0.0,1.0,2,1,2,2,0,0,0,4,0,0,4,0,0,4,0,0,0,1,0,1,0,3,16,11
201000029324,10,7,11,1,2,2,1.0,3.0,1.0,3.0,0.0,0.0,2.0,16.0,1,1,4.0,3.0,5.0,1.0,0.0,0.0,1,0.0,1.0,2,1,0,4,0,0,0,4,0,2,2,0,0,2,0,0,2,0,1,0,0,2,11,40
201700023108,17,11,15,5,2,1,1.0,7.0,2.0,1.0,0.0,12.0,0.0,1.0,1,-1,4.0,2.0,2.0,1.0,0.0,65.0,1,0.0,1.0,1,3,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,3,18,50
200900023697,9,4,4,1,2,2,1.0,3.0,0.0,7.0,0.0,0.0,2.0,1.0,1,1,3.0,2.0,2.0,1.0,0.0,0.0,1,5.0,1.0,2,2,2,2,0,0,0,4,0,4,0,0,0,0,0,4,0,1,0,0,0,2,15,5
201300052707,13,4,25,1,2,1,1.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,1,-1,4.0,2.0,2.0,1.0,0.0,100.0,1,0.0,1.0,1,1,2,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,2,10,25
201600023489,16,4,2,1,2,1,1.0,2.0,1.0,7.0,0.0,0.0,2.0,1.0,1,1,4.0,1.0,1.0,1.0,0.0,64.0,1,0.0,1.0,2,1,2,4,0,0,2,4,0,0,2,4,0,6,0,0,0,1,1,0,0,2,10,50
200500024287,5,4,12,1,1,3,1.0,5.0,0.0,7.0,0.0,0.0,2.0,19.0,1,1,3.0,2.0,0.0,2.0,0.0,70.0,1,0.0,1.0,3,3,9,0,0,0,0,9,0,0,6,3,0,3,0,0,6,1,1,0,0,3,11,30
201700015765,17,8,19,1,1,1,1.0,1.0,2.0,7.0,0.0,0.0,2.0,13.0,1,1,3.0,2.0,2.0,1.0,0.0,73.0,1,0.0,1.0,2,1,6,10,0,8,4,4,0,0,16,0,0,6,6,2,2,1,0,0,0,3,7,35
200800010259,8,2,11,1,2,1,1.0,6.0,0.0,32.0,0.0,0.0,1.0,1.0,1,2,4.0,3.0,4.0,1.0,60.0,18.0,1,0.0,1.0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,2,16,30
201500038490,15,10,26,1,2,2,1.0,3.0,0.0,7.0,0.0,0.0,2.0,1.0,1,-1,3.0,2.0,2.0,1.0,0.0,0.0,1,0.0,1.0,2,1,2,2,0,0,0,4,0,2,0,0,2,4,0,0,0,1,0,0,0,2,10,10
200700047989,7,8,16,1,1,1,1.0,1.0,0.0,10.0,0.0,0.0,2.0,2.0,1,1,3.0,2.0,2.0,1.0,0.0,120.0,1,0.0,1.0,2,1,2,2,0,0,0,4,0,0,0,2,2,2,0,2,0,1,1,0,0,3,15,45
200900005313,9,3,2,1,2,1,1.0,4.0,0.0,7.0,0.0,0.0,2.0,23.0,1,1,4.0,1.0,2.0,1.0,0.0,74.0,1,0.0,1.0,4,1,16,0,0,0,0,16,0,12,4,0,0,12,0,4,0,1,1,0,0,2,17,40
200600077981,6,12,19,1,2,2,1.0,1.0,0.0,10.0,0.0,0.0,2.0,13.0,1,1,4.0,2.0,2.0,1.0,0.0,60.0,1,0.0,1.0,2,1,4,0,0,0,0,4,0,0,0,4,0,0,0,4,0,1,0,0,0,2,12,5
201700002152,17,7,22,4,1,1,1.0,1.0,1.0,33.0,0.0,0.0,2.0,1.0,1,2,3.0,2.0,3.0,1.0,0.0,137.0,1,0.0,1.0,2,4,4,0,0,0,0,4,0,2,0,0,2,4,0,0,0,1,0,0,0,4,3,15
200500011976,5,2,18,1,1,1,1.0,2.0,0.0,7.0,0.0,0.0,2.0,2.0,1,1,2.0,1.0,1.0,1.0,0.0,48.0,1,0.0,1.0,2,1,4,2,0,0,2,4,2,2,2,0,0,6,0,0,0,1,1,0,0,2,12,15
201600003021,16,3,17,1,1,1,1.0,3.0,1.0,7.0,0.0,0.0,2.0,17.0,1,1,3.0,2.0,2.0,1.0,0.0,60.0,1,0.0,1.0,2,1,4,0,0,0,0,4,2,0,0,2,0,2,0,0,2,1,0,1,0,4,9,30
200800064001,8,11,5,1,1,2,2.0,3.0,0.0,7.0,0.0,14.0,2.0,1.0,1,-1,4.0,2.0,2.0,1.0,0.0,0.0,1,0.0,1.0,2,1,0,4,0,0,0,4,4,0,0,0,0,2,0,0,2,1,0,0,0,3,9,25
201400043159,14,9,3,1,2,1,1.0,6.0,0.0,7.0,0.0,0.0,0.0,1.0,1,1,4.0,2.0,2.0,2.0,0.0,80.0,1,0.0,1.0,2,1,4,0,0,0,0,4,0,2,0,2,0,2,0,2,0,1,0,1,0,2,11,15
201400025875,14,10,4,3,2,5,1.0,2.0,0.0,7.0,0.0,0.0,2.0,23.0,1,1,2.0,3.0,0.0,1.0,0.0,0.0,1,0.0,1.0,2,1,2,4,0,0,2,4,0,0,6,0,0,0,0,2,4,1,1,0,0,2,19,40
201400006005,14,1,5,5,2,2,1.0,3.0,0.0,7.0,0.0,0.0,2.0,1.0,1,1,3.0,2.0,3.0,1.0,0.0,100.0,1,5.0,1.0,2,2,2,4,0,0,2,4,0,0,6,0,0,2,0,2,2,1,0,0,0,2,21,15
201700024132,17,3,31,1,2,1,1.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1,0,3.0,2.0,2.0,1.0,0.0,60.0,1,0.0,1.0,2,2,2,2,0,0,0,4,0,2,2,0,0,0,0,2,2,1,1,0,0,2,14,25
201200000937,12,6,2,1,2,3,1.0,1.0,0.0,7.0,0.0,0.0,2.0,15.0,1,1,3.0,2.0,0.0,1.0,0.0,64.0,1,0.0,1.0,2,2,2,2,0,0,0,4,2,0,2,0,0,0,0,2,2,1,0,0,0,3,16,15
201200031689,12,12,11,5,2,1,1.0,1.0,0.0,33.0,0.0,0.0,2.0,0.0,1,2,4.0,2.0,2.0,0.0,0.0,62.0,1,0.0,1.0,2,2,2,2,0,0,0,4,2,0,0,0,2,0,0,2,2,1,0,0,0,2,16,45
200600068642,6,11,8,5,2,2,1.0,3.0,0.0,7.0,0.0,0.0,2.0,15.0,1,1,4.0,1.0,1.0,1.0,0.0,30.0,1,0.0,1.0,2,1,2,2,0,0,0,4,0,0,0,4,0,2,0,2,0,1,0,0,0,2,19,40
200600057808,6,9,8,1,1,1,1.0,7.0,0.0,33.0,0.0,0.0,0.0,3.0,1,2,2.0,3.0,4.0,1.0,15.0,140.0,1,0.0,1.0,1,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,17,15
200500017763,5,3,15,2,2,1,1.0,3.0,0.0,7.0,0.0,0.0,2.0,15.0,1,-1,2.0,2.0,2.0,1.0,0.0,65.0,1,0.0,1.0,2,1,2,2,0,0,0,4,4,0,0,0,0,4,0,0,0,0,1,1,0,2,18,30
200900054446,9,11,7,1,1,1,3.0,7.0,0.0,7.0,0.0,0.0,0.0,1.0,2,1,1.0,1.0,2.0,2.0,0.0,70.0,1,3.0,1.0,1,1,1,1,0,0,1,1,0,0,2,0,0,0,0,2,0,0,0,0,1,2,11,55
201500030521,15,9,10,1,1,1,1.0,6.0,0.0,7.0,0.0,0.0,1.0,0.0,1,1,4.0,0.0,3.0,0.0,0.0,0.0,-1,0.0,0.0,1,1,2,0,0,1,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,2,18,20
200800058650,8,10,5,5,1,1,2.0,6.0,0.0,7.0,0.0,0.0,1.0,1.0,1,1,4.0,2.0,2.0,2.0,0.0,70.0,1,0.0,1.0,1,1,2,1,0,2,0,1,0,0,2,0,1,1,0,2,0,1,0,0,0,2,20,20
201400040071,14,12,8,5,2,2,1.0,7.0,0.0,30.0,0.0,0.0,0.0,0.0,1,2,4.0,2.0,2.0,1.0,0.0,25.0,0,0.0,1.0,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,7,35
201500052696,15,4,4,5,2,5,2.0,3.0,1.0,7.0,0.0,0.0,2.0,1.0,1,-1,4.0,3.0,5.0,1.0,50.0,120.0,1,0.0,1.0,2,1,4,0,0,0,0,4,0,4,0,0,0,0,0,4,0,1,1,0,0,2,1,50
201000057632,10,12,15,1,1,1,1.0,3.0,0.0,10.0,0.0,0.0,2.0,16.0,1,1,1.0,3.0,6.0,3.0,15.0,210.0,1,0.0,2.0,2,1,2,2,0,0,0,4,0,2,0,2,0,4,0,0,0,1,1,0,0,2,10,51
201000046957,10,3,26,1,2,1,1.0,4.0,0.0,7.0,0.0,0.0,2.0,1.0,1,1,3.0,3.0,4.0,1.0,20.0,60.0,1,0.0,1.0,5,1,5,25,0,0,5,25,0,0,30,0,0,10,5,5,10,1,1,0,0,2,15,25
201200049555,12,8,26,1,1,1,1.0,3.0,0.0,33.0,0.0,4.0,2.0,17.0,1,2,1.0,1.0,3.0,1.0,0.0,-1.0,1,0.0,1.0,2,3,4,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,1,0,3,12,45
201000008160,10,3,22,1,1,1,1.0,3.0,0.0,7.0,0.0,7.0,2.0,19.0,1,1,3.0,2.0,0.0,2.0,0.0,78.0,1,5.0,1.0,2,3,4,4,0,0,4,4,2,4,2,0,0,4,0,0,4,1,0,0,0,3,14,30
200900046215,9,9,16,1,2,3,1.0,3.0,0.0,7.0,0.0,0.0,2.0,1.0,1,1,4.0,2.0,2.0,0.0,0.0,0.0,1,0.0,1.0,2,2,0,6,0,0,2,4,2,0,4,0,0,4,2,0,0,1,0,1,0,2,13,35
201400000638,14,10,21,3,1,1,6.0,1.0,0.0,7.0,0.0,0.0,2.0,13.0,1,1,3.0,2.0,2.0,0.0,65.0,0.0,1,0.0,1.0,2,4,2,2,0,0,0,4,0,0,2,2,0,0,0,2,2,1,0,0,0,4,20,15
201300056695,13,10,29,1,2,1,1.0,2.0,0.0,33.0,0.0,0.0,2.0,2.0,1,2,4.0,1.0,4.0,1.0,15.0,140.0,1,0.0,1.0,2,2,4,0,0,0,0,4,0,0,2,2,0,4,0,0,0,1,1,0,0,2,13,45
201500026530,15,3,18,1,2,1,1.0,3.0,0.0,7.0,0.0,8.0,2.0,1.0,1,1,4.0,3.0,2.0,1.0,0.0,0.0,1,0.0,1.0,2,2,0,6,0,0,2,4,0,6,0,0,0,4,0,2,0,1,0,0,0,2,15,16
200900006448,9,1,11,1,2,1,1.0,3.0,0.0,7.0,0.0,0.0,2.0,9.0,1,1,4.0,2.0,2.0,1.0,0.0,85.0,1,0.0,1.0,2,1,4,0,0,0,0,4,0,0,4,0,0,2,0,2,0,1,0,1,0,2,15,6
200500063049,5,10,27,3,1,1,1.0,6.0,0.0,7.0,0.0,0.0,0.0,1.0,1,-1,3.0,2.0,2.0,1.0,0.0,60.0,1,0.0,1.0,1,3,1,1,0,0,1,1,0,2,0,0,0,1,0,0,1,1,0,0,0,3,1,15
201200045253,12,2,28,5,2,1,1.0,6.0,0.0,7.0,0.0,0.0,0.0,2.0,1,0,2.0,2.0,2.0,1.0,80.0,80.0,1,0.0,1.0,1,1,0,2,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,3,0,20
200500072487,5,11,9,1,2,1,1.0,6.0,0.0,7.0,0.0,0.0,1.0,1.0,1,1,4.0,4.0,2.0,1.0,0.0,0.0,1,0.0,1.0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,2,10,20
200900053123,9,10,26,1,2,2,1.0,3.0,0.0,7.0,0.0,0.0,2.0,1.0,1,1,4.0,2.0,2.0,1.0,0.0,58.0,1,0.0,1.0,2,1,4,0,0,0,0,4,0,2,0,2,0,2,0,2,0,1,0,1,0,2,13,30
200700023727,7,4,24,1,2,1,1.0,3.0,0.0,2.0,0.0,0.0,2.0,15.0,1,-1,4.0,2.0,4.0,1.0,0.0,0.0,1,0.0,1.0,2,3,6,0,0,0,2,4,0,2,2,2,0,2,0,4,0,1,0,0,0,3,20,0
201700052197,17,4,5,1,1,1,1.0,4.0,2.0,7.0,0.0,0.0,2.0,9.0,1,1,1.0,3.0,3.0,1.0,25.0,105.0,1,0.0,1.0,3,2,6,6,0,0,3,9,0,6,3,3,0,12,0,0,0,1,1,0,0,2,11,20
201100021081,11,10,17,1,2,1,1.0,7.0,0.0,7.0,0.0,0.0,1.0,1.0,1,1,4.0,1.0,1.0,1.0,0.0,30.0,1,0.0,1.0,1,1,2,0,0,1,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,2,9,30
