Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep
200600029393,6,5,2,1935,1,2,1,1,5,65,BOULEVARD CIRCULAIRE ( M,,,,940
200600033200,6,6,1,1938,1,2,1,1,6,322,"56, SEMARD (RUE PIERRE)",,,,240
200600051794,6,9,2,1400,1,1,1,1,1,374,,M,4553800.0,378600.0,630
200600048384,6,8,23,1125,1,1,1,2,7,203,"00, CHASSE DE QUINCAMPOI",,,,500
200600006852,6,2,17,2030,5,2,1,2,6,440,RUE MARNIERE,M,0.0,0.0,80
200600034277,6,6,18,210,5,2,1,1,2,260,", ROOSEVELT(AVENUE)",,,,560
200600048238,6,8,1,1448,1,1,1,1,7,157,88 (ROUTE NATIONALE),,,,430
200600044171,6,7,20,740,1,1,6,1,3,182,,M,0.0,0.0,300
200600049589,6,8,17,1705,1,1,1,1,6,498,QUARANTE SOUS ROUTE DE,,,,780
200600033919,6,6,29,1637,1,2,1,1,6,218,"1, CHARCOT DOCTEURS A PA",,,,420
200600014118,6,3,1,940,1,1,1,4,3,646,MINIERE (ROUTE DE LA),,,,780
200600044800,6,7,22,1050,1,1,1,1,3,58,"sans, RN 2007",,,,260
200600040723,6,7,1,220,3,1,1,1,6,379,NATIONALE 19 (ROUTE),,,,770
200600009203,6,2,23,930,1,2,1,1,7,65,"0.001, MOTTE SERVOLEX (A",,,,730
200600066770,6,11,14,1638,1,2,1,1,6,189,"1292, MONSEIGNEUR CLAVER",,,,300
200600044873,6,8,21,1530,1,1,1,1,3,533,,M,5052600.0,217600.0,620
200600050024,6,8,30,1340,1,2,1,1,6,8,VAILLANT COUTURIER (AVEN,,,,930
200600032046,6,6,23,700,1,1,1,1,1,444,"s PARIS LYON, PK 339.100",M,0.0,0.0,710
200600002301,6,1,8,1740,5,2,1,1,6,11,100 R OBERKAMPF,,,,750
200600050290,6,8,18,1537,1,2,1,1,6,4,"sans, BONAPARTE CHARLES",,,,201
200600015843,6,3,7,1900,3,1,1,2,1,209,RN 134,M,0.0,0.0,640
200600067779,6,11,23,825,1,2,1,8,6,463,"7, QUEULEU (RUE DE )",,,,570
200600066552,6,11,15,2245,5,2,2,1,3,278,CORNEILLE COTE PAIR,,,,220
200600063498,6,10,16,1510,1,2,3,1,6,4,QU D ANJOU PT DE SULLY,,,,750
200600000629,6,1,5,810,3,1,1,1,1,299,"172990048, BIIGNON BOULE",,,,170
200600052200,6,9,1,830,1,2,1,1,6,149,Avenue de la Libération,M,0.0,0.0,40
200600027725,6,5,2,1215,1,2,1,1,6,19,2 AV JEAN JAURES,,,,750
200600055630,6,9,25,1152,1,2,2,1,3,181,RIF (RUE DU)  N° IMP,,,,720
200600055708,6,9,4,1235,1,2,3,2,2,11,R DE NEMOURS AV DE LA RE,,,,750
200600065259,6,10,25,1800,1,1,1,1,3,51,A4,,,,930
200600009421,6,2,10,2005,5,2,3,1,6,11,BD MENILMONTANT R DE LA,,,,750
200600043580,6,7,16,730,1,1,1,1,7,206,,M,4929100.0,613100.0,570
200600030382,6,6,2,730,1,2,3,1,3,26,Avenue des Villages,M,0.0,0.0,440
200600059061,6,10,31,1350,1,2,1,1,1,1,REPUBLIQUE ET PAINLEVEE,M,0.0,0.0,380
200600028047,6,5,2,1445,1,2,1,1,2,6,PT NEUF,,,,750
200600066397,6,11,29,1340,1,2,1,1,3,71,"189 TER, MITTERRAND (AVE",,,,130
200600069441,6,11,9,935,1,2,1,1,3,517,"22, EIFFEL (IMPASSE GUST",,,,780
200600079121,6,12,12,1850,5,2,1,8,3,26,"84, MISSION MARCHAND (CO",,,,920
200600026950,6,5,15,1601,1,2,3,1,3,7,"00, STRASBOURG BOULEVARD",,,,490
200600011891,6,3,14,925,1,2,2,1,3,56,"sans, BLUM BOULEVARD LEO",,,,250
200600073846,6,12,15,1800,3,1,1,1,6,345,bourdieu,M,4397000.0,50000.0,320
200600008453,6,2,2,1200,1,2,1,1,3,169,"00, CURIE (BOULEVARD J.)",,,,380
200600012622,6,3,10,1100,1,2,1,1,6,7,"00, FOCH BOULEVARD",,,,490
200600018546,6,4,26,1730,1,2,1,2,5,182,RUE DES PROMENADES,M,4878700.0,330400.0,770
200600038071,6,7,24,1225,1,2,1,1,2,55,"276, LITTORAL (CHEMIN DU",,,,130
200600079344,6,12,7,1020,1,2,2,2,3,46,"NR, WINSTON CHURCHILL AV",,,,930
200600012072,6,3,6,1210,1,1,1,1,6,555,VA007355 PURPAN A620 Sor,,,,310
200600030161,6,6,9,1430,1,1,1,1,6,421,CD 910,M,0.0,0.0,760
200600038441,6,7,7,1415,1,2,1,2,3,254,SAINT MARTIN (BOULEVARD),,,,290
200600035558,6,6,11,1430,1,2,1,1,4,19,BPI PRE SAINT GERVAIS LE,,,,750
200600016801,6,3,24,500,3,1,1,1,1,69,,M,0.0,0.0,410
200600007954,6,2,12,609,5,2,1,9,6,33,"59, RENAN (AVENUE ERNEST",,,,180
200600047848,6,8,6,2140,5,1,1,1,6,149,3 COLOMIERS EST (A624),,,,310
200600023522,6,5,15,2305,3,2,1,1,2,95,LA MALADREDIE,M,0.0,0.0,350
